id_unidad_instituto,id_implementacion,id_categoria,id_sexo,cantidad_alumnos_inscritos,cantidad_alumnos_certificados,grupo_tipo_unidad,grupo_delegacion,tipo_curso,cantidad_no_accesos
7648,507,146,2,1,0,MF,QT,Actualización,0
7691,507,89,2,1,0,MF,QR,Actualización,0
7691,507,146,1,1,0,MF,QR,Actualización,0
7692,507,146,2,1,0,MF,QR,Actualización,0
6914,507,146,1,1,0,MF,SL,Actualización,0
6920,507,146,1,2,0,MF,SL,Actualización,0
7980,507,88,2,1,0,MF,SL,Actualización,0
7980,507,146,2,2,0,MF,SL,Actualización,0
7934,507,146,2,1,0,MF,SL,Actualización,0
8069,507,88,2,1,0,HMF,SR,Actualización,0
7238,507,146,1,3,0,MF,SR,Actualización,0
7982,507,146,2,1,0,MF,SR,Actualización,0
6982,507,148,1,1,0,MF,TC,Actualización,0
7218,507,146,2,2,0,MF,TC,Actualización,0
7122,507,89,1,1,0,MF,TC,Actualización,0
7328,507,146,1,1,0,MF,TS,Actualización,0
7086,507,148,1,1,0,MF,TS,Actualización,0
7288,507,146,2,1,0,MF,TS,Actualización,0
8576,507,89,2,1,0,,TS,Actualización,0
8020,507,146,2,1,0,HMF,TL,Actualización,0
8079,507,89,2,1,0,HMF,TL,Actualización,0
7476,507,148,2,1,0,MF,TL,Actualización,0
6878,507,146,1,1,0,MF,TL,Actualización,0
6878,507,148,2,1,0,MF,TL,Actualización,0
7202,507,146,2,1,0,MF,VZN,Actualización,0
7484,507,146,1,1,0,MF,VZN,Actualización,0
7484,507,146,2,1,0,MF,VZN,Actualización,0
8190,507,88,1,1,0,HP,VZS,Actualización,0
8000,507,146,2,1,0,HMF,VZS,Actualización,0
8075,507,148,1,1,0,HMF,YN,Actualización,0
7908,507,146,2,1,0,MF,YN,Actualización,0
8156,507,88,1,2,0,HP,DFN,Actualización,0
7542,507,89,2,2,0,MF,DFN,Actualización,0
7542,507,146,2,2,0,MF,DFN,Actualización,0
6906,507,146,2,4,0,MF,DFN,Actualización,0
6908,507,148,1,2,0,MF,DFN,Actualización,0
7056,507,89,2,2,0,MF,DFN,Actualización,0
7056,507,146,3,2,0,MF,DFN,Actualización,0
7048,507,146,1,8,0,MF,DFN,Actualización,0
7048,507,146,2,6,0,MF,DFN,Actualización,0
7048,507,148,2,4,0,MF,DFN,Actualización,0
7188,507,146,2,2,0,MF,DFN,Actualización,0
7574,507,146,1,2,0,MF,DFN,Actualización,0
7574,507,146,2,2,0,MF,DFN,Actualización,0
7104,507,89,2,2,0,MF,DFN,Actualización,0
7104,507,146,1,4,0,MF,DFN,Actualización,0
7104,507,146,2,2,0,MF,DFN,Actualización,0
7104,507,148,1,2,0,MF,DFN,Actualización,0
8014,507,146,2,4,0,HMF,DFS,Actualización,0
8006,507,88,1,2,0,HMF,DFS,Actualización,0
8006,507,146,1,2,0,HMF,DFS,Actualización,0
7598,507,146,2,4,0,MF,DFS,Actualización,0
7172,507,146,1,4,0,MF,DFS,Actualización,0
7592,507,146,2,2,0,MF,DFS,Actualización,0
7446,507,146,2,4,0,MF,DFS,Actualización,0
7058,507,146,2,2,0,MF,DFS,Actualización,0
7066,507,146,2,2,0,MF,DFS,Actualización,0
7984,507,146,2,2,0,MF,DFS,Actualización,0
7170,507,146,2,2,0,MF,DFS,Actualización,0
7068,507,146,2,4,0,MF,DFS,Actualización,0
7348,507,146,1,10,0,MF,DFS,Actualización,0
7348,507,146,2,6,0,MF,DFS,Actualización,0
13202,525,146,1,1,0,,AS,Sin tipo asignado,0
7619,525,146,1,1,0,MF,AS,Sin tipo asignado,0
7619,525,146,2,1,0,MF,AS,Sin tipo asignado,0
7623,525,146,2,2,0,MF,AS,Sin tipo asignado,0
9158,525,146,1,1,0,,BC,Sin tipo asignado,0
8110,525,146,1,1,0,HMF,BC,Sin tipo asignado,0
8110,525,146,2,3,0,HMF,BC,Sin tipo asignado,0
6949,525,146,2,2,0,MF,BC,Sin tipo asignado,0
7333,525,146,1,1,0,MF,BC,Sin tipo asignado,0
7469,525,146,1,1,0,MF,BC,Sin tipo asignado,0
7995,525,146,2,1,0,MF,BC,Sin tipo asignado,0
7603,525,146,1,1,0,MF,BC,Sin tipo asignado,0
8101,525,146,1,1,0,HMF,BS,Sin tipo asignado,0
7033,525,148,3,1,0,MF,CL,Sin tipo asignado,0
7131,525,146,2,1,0,MF,CL,Sin tipo asignado,0
8166,525,146,2,1,0,HP,CM,Sin tipo asignado,0
8086,525,146,2,2,0,HMF,CM,Sin tipo asignado,0
7728,525,146,2,1,0,MF,CM,Sin tipo asignado,0
7778,525,146,2,1,0,MF,CM,Sin tipo asignado,0
8037,525,146,1,1,0,HMF,CS,Sin tipo asignado,0
7897,525,146,2,2,0,MF,CS,Sin tipo asignado,0
6885,525,146,1,1,0,MF,CS,Sin tipo asignado,0
6885,525,146,2,2,0,MF,CS,Sin tipo asignado,0
6893,525,146,2,1,0,MF,CS,Sin tipo asignado,0
7981,525,146,2,2,0,MF,CS,Sin tipo asignado,0
9742,525,146,2,1,0,,CH,Sin tipo asignado,0
8015,525,146,1,1,0,HMF,CH,Sin tipo asignado,0
8017,525,146,1,1,0,HMF,CH,Sin tipo asignado,0
8017,525,146,2,1,0,HMF,CH,Sin tipo asignado,0
7987,525,146,2,3,0,MF,CH,Sin tipo asignado,0
7179,525,146,2,2,0,MF,CH,Sin tipo asignado,0
7667,525,146,1,1,0,MF,DG,Sin tipo asignado,0
7997,525,146,1,2,0,MF,DG,Sin tipo asignado,0
7997,525,146,2,2,0,MF,DG,Sin tipo asignado,0
12548,525,146,2,1,0,,GT,Sin tipo asignado,0
7846,525,146,2,1,0,MF,GT,Sin tipo asignado,0
7847,525,146,1,1,0,MF,GT,Sin tipo asignado,0
7858,525,146,2,1,0,MF,GT,Sin tipo asignado,0
8099,525,146,3,1,0,HMF,GR,Sin tipo asignado,0
7862,525,146,2,1,0,MF,GR,Sin tipo asignado,0
7870,525,146,1,2,0,MF,GR,Sin tipo asignado,0
7870,525,146,2,2,0,MF,GR,Sin tipo asignado,0
8042,525,146,2,3,0,HMF,HG,Sin tipo asignado,0
8044,525,146,1,1,0,HMF,HG,Sin tipo asignado,0
8044,525,146,2,1,0,HMF,HG,Sin tipo asignado,0
7875,525,146,1,1,0,MF,HG,Sin tipo asignado,0
7880,525,146,2,1,0,MF,HG,Sin tipo asignado,0
7884,525,146,1,5,0,MF,HG,Sin tipo asignado,0
7884,525,146,2,2,0,MF,HG,Sin tipo asignado,0
7975,525,146,2,1,0,MF,HG,Sin tipo asignado,0
8011,525,146,2,1,0,HMF,JC,Sin tipo asignado,0
8013,525,146,2,1,0,HMF,JC,Sin tipo asignado,0
8064,525,146,1,1,0,HMF,JC,Sin tipo asignado,0
8066,525,146,2,1,0,HMF,JC,Sin tipo asignado,0
6987,525,146,1,1,0,MF,JC,Sin tipo asignado,0
6987,525,146,2,1,0,MF,JC,Sin tipo asignado,0
6991,525,146,1,1,0,MF,JC,Sin tipo asignado,0
6991,525,146,2,1,0,MF,JC,Sin tipo asignado,0
7071,525,146,2,1,0,MF,JC,Sin tipo asignado,0
7127,525,146,2,1,0,MF,JC,Sin tipo asignado,0
7289,525,146,1,1,0,MF,JC,Sin tipo asignado,0
7927,525,146,1,1,0,MF,JC,Sin tipo asignado,0
7937,525,146,2,1,0,MF,JC,Sin tipo asignado,0
7349,525,146,2,1,0,MF,MCO,Sin tipo asignado,0
7353,525,146,1,1,0,MF,MCO,Sin tipo asignado,0
7359,525,146,2,1,0,MF,MCO,Sin tipo asignado,0
7361,525,146,1,1,0,MF,MCO,Sin tipo asignado,0
7361,525,146,2,2,0,MF,MCO,Sin tipo asignado,0
7379,525,146,2,1,0,MF,MCO,Sin tipo asignado,0
7401,525,146,1,1,0,MF,MCO,Sin tipo asignado,0
7401,525,146,2,2,0,MF,MCO,Sin tipo asignado,0
7403,525,146,1,1,0,MF,MCO,Sin tipo asignado,0
7403,525,146,2,4,0,MF,MCO,Sin tipo asignado,0
7411,525,146,1,1,0,MF,MCO,Sin tipo asignado,0
7419,525,146,1,1,0,MF,MCO,Sin tipo asignado,0
7423,525,146,1,1,0,MF,MCO,Sin tipo asignado,0
7423,525,146,3,1,0,MF,MCO,Sin tipo asignado,0
7425,525,146,2,1,0,MF,MCO,Sin tipo asignado,0
7427,525,146,2,1,0,MF,MCO,Sin tipo asignado,0
7993,525,146,1,1,0,MF,MCO,Sin tipo asignado,0
7993,525,146,2,1,0,MF,MCO,Sin tipo asignado,0
7441,525,146,2,1,0,MF,MCP,Sin tipo asignado,0
7495,525,146,2,1,0,MF,MCP,Sin tipo asignado,0
7507,525,146,1,1,0,MF,MCP,Sin tipo asignado,0
7517,525,146,2,1,0,MF,MCP,Sin tipo asignado,0
7521,525,146,1,2,0,MF,MCP,Sin tipo asignado,0
8026,525,146,2,1,0,HMF,MN,Sin tipo asignado,0
8074,525,146,2,1,0,HMF,MN,Sin tipo asignado,0
8076,525,146,1,1,0,HMF,MN,Sin tipo asignado,0
7613,525,146,1,2,0,MF,MN,Sin tipo asignado,0
7615,525,146,1,1,0,MF,MN,Sin tipo asignado,0
7617,525,146,2,1,0,MF,MN,Sin tipo asignado,0
7950,525,146,2,1,0,MF,MN,Sin tipo asignado,0
8028,525,146,3,1,0,HMF,MS,Sin tipo asignado,0
7700,525,146,1,1,0,MF,MS,Sin tipo asignado,0
7707,525,146,2,1,0,MF,NT,Sin tipo asignado,0
8031,525,146,2,2,0,HMF,NL,Sin tipo asignado,0
8032,525,146,1,1,0,HMF,NL,Sin tipo asignado,0
7737,525,146,2,1,0,MF,NL,Sin tipo asignado,0
7739,525,146,1,2,0,MF,NL,Sin tipo asignado,0
7739,525,146,2,2,0,MF,NL,Sin tipo asignado,0
7743,525,146,2,1,0,MF,NL,Sin tipo asignado,0
7745,525,146,2,1,0,MF,NL,Sin tipo asignado,0
7774,525,146,2,1,0,MF,NL,Sin tipo asignado,0
7780,525,146,1,1,0,MF,NL,Sin tipo asignado,0
7782,525,146,2,1,0,MF,NL,Sin tipo asignado,0
7786,525,146,2,1,0,MF,NL,Sin tipo asignado,0
7825,525,146,1,1,0,MF,OC,Sin tipo asignado,0
7825,525,146,2,1,0,MF,OC,Sin tipo asignado,0
7844,525,146,2,1,0,MF,OC,Sin tipo asignado,0
7886,525,146,1,2,0,MF,PL,Sin tipo asignado,0
7892,525,146,1,1,0,MF,PL,Sin tipo asignado,0
11813,525,146,2,1,0,,PL,Sin tipo asignado,0
7909,525,146,1,1,0,MF,PL,Sin tipo asignado,0
8207,525,146,2,1,0,HP,QT,Sin tipo asignado,0
7645,525,146,1,1,0,MF,QT,Sin tipo asignado,0
7648,525,146,2,1,0,MF,QT,Sin tipo asignado,0
7688,525,146,2,1,0,MF,QR,Sin tipo asignado,0
7695,525,146,1,1,0,MF,QR,Sin tipo asignado,0
7769,525,146,1,1,0,MF,SP,Sin tipo asignado,0
7773,525,146,1,1,0,MF,SP,Sin tipo asignado,0
8049,525,146,1,1,0,HMF,SL,Sin tipo asignado,0
6920,525,146,1,5,0,MF,SL,Sin tipo asignado,0
6920,525,146,2,5,0,MF,SL,Sin tipo asignado,0
7980,525,146,1,1,0,MF,SL,Sin tipo asignado,0
7980,525,146,2,5,0,MF,SL,Sin tipo asignado,0
8002,525,146,1,1,0,HMF,SR,Sin tipo asignado,0
6922,525,146,2,1,0,MF,SR,Sin tipo asignado,0
6924,525,146,2,1,0,MF,SR,Sin tipo asignado,0
7238,525,146,2,1,0,MF,SR,Sin tipo asignado,0
6926,525,146,1,1,0,MF,SR,Sin tipo asignado,0
7982,525,146,1,1,0,MF,SR,Sin tipo asignado,0
7370,525,146,1,2,0,MF,TC,Sin tipo asignado,0
7288,525,146,1,1,0,MF,TS,Sin tipo asignado,0
7622,525,146,1,1,0,MF,TS,Sin tipo asignado,0
7622,525,146,2,3,0,MF,TS,Sin tipo asignado,0
7256,525,146,1,1,0,MF,TS,Sin tipo asignado,0
7256,525,146,2,2,0,MF,TS,Sin tipo asignado,0
7340,525,146,2,1,0,MF,TL,Sin tipo asignado,0
7132,525,146,2,1,0,MF,TL,Sin tipo asignado,0
7456,525,146,2,1,0,MF,VZN,Sin tipo asignado,0
7586,525,146,1,1,0,MF,VZN,Sin tipo asignado,0
9150,525,146,1,2,0,,VZS,Sin tipo asignado,0
9150,525,146,2,2,0,,VZS,Sin tipo asignado,0
7266,525,146,2,1,0,MF,VZS,Sin tipo asignado,0
7470,525,146,1,1,0,MF,VZS,Sin tipo asignado,0
7194,525,146,1,1,0,MF,VZS,Sin tipo asignado,0
7584,525,146,2,2,0,MF,VZS,Sin tipo asignado,0
7382,525,146,2,1,0,MF,VZS,Sin tipo asignado,0
7454,525,146,1,1,0,MF,YN,Sin tipo asignado,0
7270,525,146,1,1,0,MF,YN,Sin tipo asignado,0
6898,525,146,1,1,0,MF,YN,Sin tipo asignado,0
7054,525,146,2,1,0,MF,ZS,Sin tipo asignado,0
7542,525,146,1,2,0,MF,DFN,Sin tipo asignado,0
7182,525,146,2,2,0,MF,DFN,Sin tipo asignado,0
7156,525,146,2,2,0,MF,DFN,Sin tipo asignado,0
7388,525,146,2,4,0,MF,DFN,Sin tipo asignado,0
6906,525,146,1,2,0,MF,DFN,Sin tipo asignado,0
6906,525,146,2,6,0,MF,DFN,Sin tipo asignado,0
8259,525,153,3,2,0,UMAE,DFN,Sin tipo asignado,0
8148,525,146,1,2,0,HP,DFN,Sin tipo asignado,0
8012,525,146,2,2,0,HMF,DFN,Sin tipo asignado,0
6908,525,146,1,6,0,MF,DFN,Sin tipo asignado,0
6908,525,146,2,8,0,MF,DFN,Sin tipo asignado,0
7048,525,146,2,2,0,MF,DFN,Sin tipo asignado,0
7180,525,146,1,4,0,MF,DFN,Sin tipo asignado,0
7104,525,146,2,4,0,MF,DFN,Sin tipo asignado,0
7060,525,146,1,2,0,MF,DFN,Sin tipo asignado,0
7598,525,146,2,2,0,MF,DFS,Sin tipo asignado,0
7172,525,146,1,6,0,MF,DFS,Sin tipo asignado,0
7172,525,146,2,4,0,MF,DFS,Sin tipo asignado,0
7174,525,146,2,2,0,MF,DFS,Sin tipo asignado,0
7426,525,146,1,2,0,MF,DFS,Sin tipo asignado,0
7426,525,146,2,2,0,MF,DFS,Sin tipo asignado,0
7446,525,146,2,2,0,MF,DFS,Sin tipo asignado,0
7062,525,146,2,4,0,MF,DFS,Sin tipo asignado,0
8112,525,146,1,4,0,HMF,DFS,Sin tipo asignado,0
6910,525,146,1,2,0,MF,DFS,Sin tipo asignado,0
7396,525,146,2,4,0,MF,DFS,Sin tipo asignado,0
7068,525,146,2,2,0,MF,DFS,Sin tipo asignado,0
7064,525,146,2,2,0,MF,DFS,Sin tipo asignado,0
7348,525,146,2,2,0,MF,DFS,Sin tipo asignado,0
7619,506,164,2,2,0,MF,AS,Sin tipo asignado,0
9158,506,165,1,1,0,,BC,Sin tipo asignado,0
8021,506,158,1,1,0,HMF,CC,Sin tipo asignado,0
8021,506,165,2,1,0,HMF,CC,Sin tipo asignado,0
8022,506,165,2,1,0,HMF,CC,Sin tipo asignado,0
8041,506,176,2,1,0,HMF,CL,Sin tipo asignado,0
8041,506,165,2,1,0,HMF,CL,Sin tipo asignado,0
8041,506,164,2,1,0,HMF,CL,Sin tipo asignado,0
8046,506,176,1,1,0,HMF,CL,Sin tipo asignado,0
8051,506,167,2,1,0,HMF,CL,Sin tipo asignado,0
7778,506,164,2,1,0,MF,CM,Sin tipo asignado,0
6885,506,164,2,1,0,MF,CS,Sin tipo asignado,0
8127,506,165,2,2,0,HP,CH,Sin tipo asignado,0
8017,506,180,2,1,0,HMF,CH,Sin tipo asignado,0
8019,506,164,2,1,0,HMF,CH,Sin tipo asignado,0
8211,506,180,2,1,0,HP,CH,Sin tipo asignado,0
8211,506,158,2,3,0,HP,CH,Sin tipo asignado,0
8211,506,165,1,1,0,HP,CH,Sin tipo asignado,0
8211,506,165,2,4,0,HP,CH,Sin tipo asignado,0
8211,506,161,2,1,0,HP,CH,Sin tipo asignado,0
8221,506,178,2,1,0,HP,CH,Sin tipo asignado,0
7045,506,164,2,1,0,MF,CH,Sin tipo asignado,0
7987,506,180,2,1,0,MF,CH,Sin tipo asignado,0
7199,506,164,2,1,0,MF,CH,Sin tipo asignado,0
7315,506,164,2,1,0,MF,CH,Sin tipo asignado,0
8155,506,161,2,1,0,HP,DG,Sin tipo asignado,0
8027,506,176,2,1,0,HMF,DG,Sin tipo asignado,0
8027,506,158,2,2,0,HMF,DG,Sin tipo asignado,0
8027,506,165,2,1,0,HMF,DG,Sin tipo asignado,0
7667,506,164,2,3,0,MF,DG,Sin tipo asignado,0
7667,506,167,2,2,0,MF,DG,Sin tipo asignado,0
7668,506,158,2,1,0,MF,DG,Sin tipo asignado,0
8034,506,158,1,1,0,HMF,GT,Sin tipo asignado,0
8034,506,165,2,9,0,HMF,GT,Sin tipo asignado,0
8034,506,164,2,1,0,HMF,GT,Sin tipo asignado,0
7853,506,172,2,1,0,MF,GT,Sin tipo asignado,0
7858,506,164,2,1,0,MF,GT,Sin tipo asignado,0
8039,506,158,2,1,0,HMF,GR,Sin tipo asignado,0
8039,506,164,1,1,0,HMF,GR,Sin tipo asignado,0
8039,506,164,2,3,0,HMF,GR,Sin tipo asignado,0
8038,506,165,2,1,0,HMF,GR,Sin tipo asignado,0
8038,506,164,2,2,0,HMF,GR,Sin tipo asignado,0
7860,506,165,2,1,0,MF,GR,Sin tipo asignado,0
7862,506,164,2,1,0,MF,GR,Sin tipo asignado,0
8191,506,165,2,4,0,HP,JC,Sin tipo asignado,0
8191,506,164,2,1,0,HP,JC,Sin tipo asignado,0
8191,506,167,2,1,0,HP,JC,Sin tipo asignado,0
7283,506,164,2,1,0,MF,JC,Sin tipo asignado,0
7925,506,158,2,1,0,MF,JC,Sin tipo asignado,0
8135,506,165,2,1,0,HP,MCO,Sin tipo asignado,0
8023,506,177,1,1,0,HMF,MCO,Sin tipo asignado,0
7993,506,164,2,3,0,MF,MCO,Sin tipo asignado,0
8204,506,176,2,3,0,HP,MCP,Sin tipo asignado,0
8204,506,165,2,3,0,HP,MCP,Sin tipo asignado,0
8204,506,164,2,2,0,HP,MCP,Sin tipo asignado,0
8141,506,165,2,2,0,HP,MCP,Sin tipo asignado,0
7491,506,158,2,1,0,MF,MCP,Sin tipo asignado,0
7491,506,159,2,1,0,MF,MCP,Sin tipo asignado,0
7493,506,164,2,1,0,MF,MCP,Sin tipo asignado,0
7495,506,164,2,2,0,MF,MCP,Sin tipo asignado,0
7505,506,159,2,1,0,MF,MCP,Sin tipo asignado,0
7507,506,165,2,1,0,MF,MCP,Sin tipo asignado,0
7611,506,159,2,2,0,MF,MN,Sin tipo asignado,0
7613,506,164,2,1,0,MF,MN,Sin tipo asignado,0
11091,506,167,2,1,0,,MS,Sin tipo asignado,0
8108,506,172,2,1,0,HMF,MS,Sin tipo asignado,0
8108,506,165,2,1,0,HMF,MS,Sin tipo asignado,0
8108,506,167,2,1,0,HMF,MS,Sin tipo asignado,0
8029,506,165,2,1,0,HMF,MS,Sin tipo asignado,0
8029,506,167,2,1,0,HMF,MS,Sin tipo asignado,0
7704,506,164,2,1,0,MF,MS,Sin tipo asignado,0
11046,506,165,2,3,0,,NT,Sin tipo asignado,0
7825,506,164,1,1,0,MF,OC,Sin tipo asignado,0
7844,506,164,2,3,0,MF,OC,Sin tipo asignado,0
7646,506,158,2,1,0,MF,QT,Sin tipo asignado,0
7647,506,164,2,2,0,MF,QT,Sin tipo asignado,0
7655,506,159,1,1,0,MF,QT,Sin tipo asignado,0
8001,506,165,2,3,0,HMF,QR,Sin tipo asignado,0
8001,506,164,1,1,0,HMF,QR,Sin tipo asignado,0
8001,506,164,2,1,0,HMF,QR,Sin tipo asignado,0
7692,506,164,2,3,0,MF,QR,Sin tipo asignado,0
7695,506,165,2,1,0,MF,QR,Sin tipo asignado,0
7695,506,164,1,1,0,MF,QR,Sin tipo asignado,0
8005,506,158,2,1,0,HMF,SP,Sin tipo asignado,0
13668,506,165,1,1,0,,SL,Sin tipo asignado,0
13668,506,165,2,3,0,,SL,Sin tipo asignado,0
8119,506,178,1,1,0,HP,SL,Sin tipo asignado,0
8119,506,158,1,3,0,HP,SL,Sin tipo asignado,0
8119,506,158,2,3,0,HP,SL,Sin tipo asignado,0
8119,506,165,1,2,0,HP,SL,Sin tipo asignado,0
8119,506,165,2,4,0,HP,SL,Sin tipo asignado,0
8119,506,164,2,1,0,HP,SL,Sin tipo asignado,0
8119,506,167,2,3,0,HP,SL,Sin tipo asignado,0
8047,506,158,1,1,0,HMF,SL,Sin tipo asignado,0
8049,506,158,1,1,0,HMF,SL,Sin tipo asignado,0
8049,506,165,2,1,0,HMF,SL,Sin tipo asignado,0
8224,506,167,2,1,0,HP,SL,Sin tipo asignado,0
7158,506,159,1,1,0,MF,SL,Sin tipo asignado,0
7158,506,165,2,1,0,MF,SL,Sin tipo asignado,0
7158,506,164,1,1,0,MF,SL,Sin tipo asignado,0
7158,506,164,2,5,0,MF,SL,Sin tipo asignado,0
6886,506,159,2,4,0,MF,SL,Sin tipo asignado,0
6886,506,164,1,1,0,MF,SL,Sin tipo asignado,0
6886,506,167,2,1,0,MF,SL,Sin tipo asignado,0
7980,506,158,1,1,0,MF,SL,Sin tipo asignado,0
7980,506,159,2,1,0,MF,SL,Sin tipo asignado,0
7980,506,165,2,2,0,MF,SL,Sin tipo asignado,0
7980,506,164,1,3,0,MF,SL,Sin tipo asignado,0
7980,506,164,2,11,0,MF,SL,Sin tipo asignado,0
7932,506,165,2,1,0,MF,SL,Sin tipo asignado,0
8128,506,158,2,1,0,HP,SR,Sin tipo asignado,0
8128,506,165,2,1,0,HP,SR,Sin tipo asignado,0
8223,506,178,2,1,0,HP,SR,Sin tipo asignado,0
8223,506,158,2,1,0,HP,SR,Sin tipo asignado,0
8223,506,165,1,2,0,HP,SR,Sin tipo asignado,0
8223,506,165,2,4,0,HP,SR,Sin tipo asignado,0
8223,506,167,2,1,0,HP,SR,Sin tipo asignado,0
8160,506,177,2,7,0,HP,TC,Sin tipo asignado,0
8160,506,165,2,1,0,HP,TC,Sin tipo asignado,0
8160,506,167,2,6,0,HP,TC,Sin tipo asignado,0
7220,506,160,2,1,0,MF,TC,Sin tipo asignado,0
7524,506,160,2,1,0,MF,TC,Sin tipo asignado,0
6982,506,160,2,1,0,MF,TC,Sin tipo asignado,0
7246,506,159,1,1,0,MF,TC,Sin tipo asignado,0
7218,506,158,2,1,0,MF,TC,Sin tipo asignado,0
7218,506,164,2,1,0,MF,TC,Sin tipo asignado,0
7248,506,164,2,4,0,MF,TC,Sin tipo asignado,0
7122,506,164,2,1,0,MF,TC,Sin tipo asignado,0
8010,506,165,2,1,0,HMF,TS,Sin tipo asignado,0
8010,506,161,2,1,0,HMF,TS,Sin tipo asignado,0
8210,506,165,2,1,0,HP,TS,Sin tipo asignado,0
8079,506,165,2,1,0,HMF,TL,Sin tipo asignado,0
7522,506,159,2,1,0,MF,TL,Sin tipo asignado,0
7626,506,164,2,1,0,MF,TL,Sin tipo asignado,0
7476,506,158,2,1,0,MF,TL,Sin tipo asignado,0
8018,506,178,2,1,0,HMF,VZN,Sin tipo asignado,0
7344,506,159,2,1,0,MF,VZN,Sin tipo asignado,0
7344,506,164,2,1,0,MF,VZN,Sin tipo asignado,0
7484,506,180,2,1,0,MF,VZN,Sin tipo asignado,0
7484,506,158,2,1,0,MF,VZN,Sin tipo asignado,0
7484,506,159,1,1,0,MF,VZN,Sin tipo asignado,0
8146,506,177,2,1,0,HP,VZS,Sin tipo asignado,0
8146,506,161,2,1,0,HP,VZS,Sin tipo asignado,0
8000,506,165,1,1,0,HMF,VZS,Sin tipo asignado,0
8000,506,165,2,2,0,HMF,VZS,Sin tipo asignado,0
9154,506,164,2,1,0,,VZS,Sin tipo asignado,0
8194,506,167,2,1,0,HP,YN,Sin tipo asignado,0
8114,506,165,2,1,0,HUMAA,ZS,Sin tipo asignado,0
7466,506,159,2,1,0,MF,ZS,Sin tipo asignado,0
7466,506,167,2,1,0,MF,ZS,Sin tipo asignado,0
7448,506,164,2,4,0,MF,DFN,Sin tipo asignado,0
7176,506,164,2,2,0,MF,DFN,Sin tipo asignado,0
8130,506,165,2,2,0,HP,DFS,Sin tipo asignado,0
7986,506,158,2,2,0,MF,DFS,Sin tipo asignado,0
8179,510,153,1,1,1,HP,AS,Actualización,0
7435,510,146,1,1,1,MF,AS,Actualización,0
7435,510,146,2,1,0,MF,AS,Actualización,0
7619,510,146,2,1,0,MF,AS,Actualización,0
8202,510,153,1,1,1,HP,BC,Actualización,0
8110,510,146,1,1,0,HMF,BC,Actualización,0
8110,510,146,2,1,1,HMF,BC,Actualización,0
8216,510,153,1,1,0,HP,BS,Actualización,0
8216,510,153,2,2,2,HP,BS,Actualización,0
13347,510,148,1,1,0,,CL,Actualización,0
8106,510,153,2,1,1,HMF,CL,Actualización,0
6985,510,148,1,1,1,MF,CL,Actualización,0
7131,510,146,1,1,1,MF,CL,Actualización,0
7329,510,146,2,1,0,MF,CL,Actualización,0
13535,510,110,3,1,0,,CM,Actualización,0
8165,510,105,3,1,1,HP,CM,Actualización,0
8165,510,90,3,1,1,HP,CM,Actualización,0
8165,510,88,3,2,2,HP,CM,Actualización,0
8165,510,153,1,1,0,HP,CM,Actualización,0
8165,510,146,2,1,1,HP,CM,Actualización,0
8166,510,153,1,8,5,HP,CM,Actualización,0
8166,510,153,2,1,1,HP,CM,Actualización,0
8166,510,146,1,3,0,HP,CM,Actualización,0
8166,510,146,2,1,0,HP,CM,Actualización,0
8166,510,148,1,2,0,HP,CM,Actualización,0
8166,510,148,2,2,0,HP,CM,Actualización,0
8086,510,88,3,1,1,HMF,CM,Actualización,0
8086,510,87,3,1,1,HMF,CM,Actualización,0
8086,510,153,1,1,1,HMF,CM,Actualización,0
8086,510,153,2,1,0,HMF,CM,Actualización,0
8086,510,146,1,1,0,HMF,CM,Actualización,0
8086,510,146,2,1,0,HMF,CM,Actualización,0
8086,510,146,3,1,1,HMF,CM,Actualización,0
7726,510,92,3,1,1,MF,CM,Actualización,0
7726,510,87,3,1,0,MF,CM,Actualización,0
7726,510,146,2,1,1,MF,CM,Actualización,0
7726,510,148,2,1,0,MF,CM,Actualización,0
7727,510,83,3,1,1,MF,CM,Actualización,0
7729,510,83,3,1,1,MF,CM,Actualización,0
7730,510,83,3,1,0,MF,CM,Actualización,0
7740,510,92,3,1,0,MF,CM,Actualización,0
7740,510,89,3,1,1,MF,CM,Actualización,0
7740,510,146,2,1,1,MF,CM,Actualización,0
7740,510,148,1,3,3,MF,CM,Actualización,0
7740,510,148,2,2,0,MF,CM,Actualización,0
7777,510,146,1,1,0,MF,CM,Actualización,0
7777,510,146,2,2,2,MF,CM,Actualización,0
7778,510,89,3,2,1,MF,CM,Actualización,0
7778,510,87,3,2,2,MF,CM,Actualización,0
7778,510,146,1,1,1,MF,CM,Actualización,0
10788,510,148,2,1,1,,CM,Actualización,0
12482,510,149,2,1,0,,CS,Actualización,0
8037,510,153,1,3,0,HMF,CS,Actualización,0
8175,510,153,1,2,2,HP,CS,Actualización,0
13620,510,147,2,1,0,,CS,Actualización,0
7897,510,146,1,1,0,MF,CS,Actualización,0
9742,510,153,2,1,0,,CH,Actualización,0
8115,510,153,2,1,0,HUMAA,CH,Actualización,0
8019,510,153,1,1,0,HMF,CH,Actualización,0
12827,510,134,3,1,1,,OFC,Actualización,0
8155,510,153,1,1,1,HP,DG,Actualización,0
7667,510,146,1,2,1,MF,DG,Actualización,0
7997,510,146,1,1,0,MF,DG,Actualización,0
8171,510,153,1,1,0,HP,GT,Actualización,0
8033,510,153,2,1,1,HMF,GT,Actualización,0
